stop_code,stop_id,stop_lat,stop_lon,stop_name,zone_id
U01459,10750,28.672734,77.146807,Punjabi Bagh Power House,10750
U01417,10751,28.673121,77.143689,Punjabi Bagh Terminal (Rohtak Road),10751
U03305,10752,28.702199,77.278463,C 4 Yamuna Vihar,10752
U03272,10753,28.702588,77.273744,Yamuna Vihar Brijpuri,10753
U03242,10754,28.702752,77.271309,B-Block Yamuna Vihar,10754
U99761,10755,28.703351,77.263706,Bhajanpura,10755
U03130K,10756,28.703900,77.256200,Khajuri,10756
DC3588,10757,28.699200,77.255533,Garhi Maidu,10757
U03097,10758,28.695121,77.254951,Gamri Extn Pusta No.5,10758
U03080,10759,28.689450,77.254167,Kartar Nagar,10759
U03086,10760,28.686317,77.254567,Jagjit Nagar,10760
DC3590,10761,28.679983,77.256183,New Usman Pur Pusta No-1,10761
DC3591,10762,28.677800,77.256783,Zero Pusta,10762
DC3592,10763,28.674017,77.256300,Shastri Park Pusta Road,10763
U02698,10764,28.672284,77.225834,Ludlow Castle,10764
DC3654,10765,28.676749,77.224848,Exchange Store / Civil Lines Metro Station,10765
DC0016,10766,28.679610,77.223960,IP College,10766
U02628,10767,28.683783,77.222172,Old Secretariat (Postal Account Office),10767
DC0017,10768,28.687802,77.221442,Vidhan Sabha Metro Station,10768
U02609,10769,28.690613,77.221168,Khyber Pass,10769
U02571,10770,28.693646,77.218432,Mall Road,10770
U02504,10771,28.695213,77.214096,Vishwa Vidyalaya Metro Station,10771
U02461,10772,28.696149,77.211705,INS Hostel,10772
U02380,10773,28.698224,77.207503,GTB Nagar / Haqiqat Nagar,10773
U02663,10774,28.638657,77.224181,Shivaji Park,10774
U02634,10775,28.632651,77.223088,Super Bazar,10775
U02543,10776,28.628567,77.216783,Palika Kendra,10776
U02492,10777,28.625507,77.214320,P S Parliament / Jantar Mantar,10777
U02478,10778,28.620515,77.212714,Aakashwani Bhawan,10778
U02497,10779,28.615000,77.212400,Krishi Bhawan,10779
U02481,10780,28.612588,77.212235,Udyog Bhawan,10780
U02436,10781,28.609631,77.209798,Sunehri Masjid/ G Block,10781
U02456,10782,28.605100,77.211100,Krishan Menon Marg,10782
U99974A,10783,28.599917,77.211317,PS Tuglak Road,10783
U99871,10784,28.594900,77.212000,Tughlaq Crescent,10784
U02480,10785,28.586708,77.212779,SJ Madrasa,10785
U02475,10786,28.584236,77.212605,SJ Airport,10786
U02441,10787,28.575900,77.210200,INA Colony,10787
U02417,10788,28.574012,77.209568,Kidwai Nagar,10788
U02381,10789,28.562700,77.207700,Yusuf Sarai,10789
U02362,10790,28.557200,77.206800,Green Park,10790
U02326,10791,28.552900,77.205100,Hauz Khas,10791
U02290,10792,28.549800,77.203800,Padhmini Enclave,10792
U02258,10793,28.546200,77.202500,IIT Gate,10793
U02279,10794,28.543924,77.205014,Panchsheel Club / Sarvpriya Vihar,10794
U02429,10795,28.542800,77.209567,Bhavishya Nidhi Enclave,10795
U02460,10796,28.537009,77.209898,Begumpur (Malviya Nagar),10796
U02439,10797,28.535406,77.208553,Malviya Nagar,10797
U02302,10798,28.532600,77.204600,Aurobindo College,10798
U02223,10799,28.530317,77.199633,Geetanjali Enclave,10799
U02243,10800,28.529417,77.201400,PNB Geetanjali,10800
U02287,10801,28.528000,77.205000,Saket A Block (Malviya Nagar Metro Station),10801
U02412,10802,28.528200,77.209100,Press Enclave,10802
U02462,10803,28.528500,77.211900,HaujRani / MaxHospital,10803
U02519,10804,28.529700,77.215800,Hauj Rani,10804
U02561,10805,28.530183,77.218350,Khirki Village,10805
DC3716,10806,28.531450,77.223883,PSRI,10806
U02718,10807,28.532283,77.226950,Vocational College,10807
U99870,10808,28.533050,77.230667,Sheikh Sarai Phase II,10808
U02793PV,10809,28.527000,77.231200,Pushpa Bhawan,10809
U02762,10810,28.524691,77.230377,Madangir DDA Flats,10810
U02722,10811,28.515588,77.227280,Ambedkar Nagar Terminal,10811
U02761,10812,28.515267,77.228400,Ambedkar Nagar Depot,10812
U02834,10813,28.514000,77.234400,Khanpur Extension / Devli Xing,10813
U02888,10814,28.512900,77.238900,Vayu Sena Bad (Tigri),10814
U02957,10815,28.512400,77.243300,Batra Hospital / Satya Narayan Mandir,10815
U03033,10816,28.512167,77.248667,Hamdard Nagar / Sangam Vihar,10816
U02349,10817,28.621400,77.206400,Kendriya Terminal (Pt. Pant Marg),10817
U02322,10818,28.621017,77.205283,Kendriya Terminal / Gurudwara Rakab Gunj,10818
U02277,10819,28.622200,77.203100,Talkatora Road,10819
U02149,10820,28.622396,77.196557,Dr. RML Hospital,10820
U02118,10821,28.621254,77.194205,Talkatora Stadium Garden,10821
U02072A,10822,28.611000,77.190800,Sardar Patel Road Xing (11 Murti),10822
U02039,10823,28.607800,77.189100,Palika Kutumb,10823
U01951,10824,28.603917,77.184500,Bhartiya Sadhu Samaj,10824
U01860,10825,28.600783,77.178500,Railway Colony (Sardar Patel Marg),10825
U01826,10826,28.599400,77.175800,Bapu Dham,10826
U01765,10827,28.597000,77.171300,Officer Enclave S.P Marg,10827
U01635,10828,28.592721,77.163492,Dhaula Kuan,10828
U01578,10829,28.592403,77.159084,Golf Club,10829
DC3649,10830,28.595720,77.150948,R R Line,10830
U01356,10831,28.600200,77.139733,S O Flats Carriappa Marg,10831
NS0257,10832,28.602650,77.133483,Thimiyan Park,10832
U01208,10833,28.605200,77.126575,Kirbi Place,10833
U01163,10834,28.606633,77.123233,Supply Depot,10834
U01080,10835,28.610400,77.113800,Janak Setu,10835
U01023,10836,28.613845,77.106342,Lajwanti Garden,10836
U01004A,10837,28.610606,77.103690,D Block Janak Puri,10837
U00965,10838,28.609254,77.099600,SagarPur Vashisht Park,10838
U00953,10839,28.610901,77.098786,Desu Colony Janakpuri,10839
U00938J5A,10840,28.615500,77.097000,C-5A Janakpuri,10840
U00863,10841,28.615250,77.092367,Central Market C3 Janakpuri,10841
U00764,10842,28.621600,77.084100,C-2 Janakpuri,10842
DC3692,10843,28.619583,77.079267,A-3 Janak Puri,10843
U00685,10844,28.617945,77.077135,C1 Janak Puri,10844
U00653,10845,28.619637,77.073604,Jivan park,10845
U00624,10846,28.621389,77.070002,Tilak Pul,10846
U00603,10847,28.624000,77.068009,Uttam Nagar / A1 Janak Puri,10847
U00918,10848,28.636324,77.095744,Tilak Nagar Terminal,10848
U00555,10849,28.623129,77.061189,Uttam Nagar,10849
U00535,10850,28.621893,77.056719,Prem Nagar,10850
U00501,10851,28.621079,77.052669,Om Vihar,10851
U00463,10852,28.620222,77.045520,Nawada,10852
U00452,10853,28.620049,77.039163,Mohan Garden,10853
DC3541,10854,28.619263,77.033731,Sewak Park Dwarka More Metro Station,10854
U00213,10855,28.609470,76.983029,Police Station Najafgarh,10855
U00193,10856,28.611491,76.977910,Dhansa Stand,10856
DC3547,10857,28.610938,76.974010,Khera More,10857
U00155,10858,28.609178,76.967157,Nanak Piyau,10858
U00112,10859,28.608542,76.958778,Indra Service Station,10859
DC4745,10860,28.608115,76.951172,Mitraon Crossing,10860
U00085,10861,28.608068,76.947324,Mitraon Village,10861
DC4819,10862,28.830960,77.199706,Jhingola Village,10862
DC4820,10863,28.831184,77.188020,Jhingola Crossing,10863
DC4821,10864,28.834531,77.182394,Akbar Pur Majra,10864
DC4822,10865,28.832511,77.179184,Akbar Pur Majra Crossing,10865
DC4823,10866,28.829420,77.178662,Bakhtawar Pur Garhi,10866
DC4824,10867,28.825833,77.174563,Bakhtawar Pur Primary School,10867
DC4825,10868,28.822080,77.171555,Bakhtawar Pur Village,10868
DC4826,10869,28.818615,77.166323,Triveni Colony,10869
DC4827,10870,28.814533,77.161217,Bakhtawar Pur School,10870
DC4828,10871,28.803360,77.143775,Palla More,10871
DC4831,10872,28.793717,77.142333,Mcd Store,10872
U99993,10873,28.725200,77.163400,Jahangirpuri GT Road,10873
U02406,10874,28.667228,77.209036,Ice Factory (Rani Jhansi Road),10874
U03551,10875,28.493092,77.303489,Badarpur Border (T),10875
U03996A,10876,28.497367,77.302117,Jaitpur Mor,10876
U03519,10877,28.499178,77.299004,Badarpur M B Road / Rajiv Gandhi Stadium,10877
U03465,10878,28.500583,77.293883,Prehlad Pur,10878
U03434,10879,28.501567,77.289765,Surajkund Crossing,10879
U03361,10880,28.502300,77.283300,Lal Kuan,10880
U03331,10881,28.503600,77.280100,Prem Nagar,10881
DC0138,10882,28.506100,77.278350,Maa Anand Mayee Marg,10882
U99988A,10883,28.510950,77.280917,Tehkhand Depot DTC,10883
DC5101,10884,28.801906,77.096118,Holambi Kalan Terminal,10884
DC5099,10885,28.799903,77.096104,Holambi Khurd,10885
DC5097,10886,28.795403,77.097915,Holambi Khurd DRID College,10886
DC5095,10887,28.795840,77.110410,Minda Farm,10887
U01868,10888,28.707667,77.180271,Azadpur Terminal,10888
U01966,10889,28.706127,77.185301,Model Town III,10889
U02070,10890,28.704282,77.190629,Model Town II,10890
U02122,10891,28.703017,77.193837,Alpana Cinema (Model Town Mtr Stn),10891
U02263,10892,28.699589,77.202973,New Police Line,10892
U02678,10893,28.676617,77.225033,Exchange Store / Civil Lines Metro Station,10893
U02862,10894,28.658080,77.236946,Red Fort,10894
U02884,10895,28.650847,77.238458,Jama Masjid,10895
U02922,10896,28.644143,77.240506,Darya Ganj Golcha Cinema,10896
U02926,10897,28.639959,77.238071,Delhi Gate (JLN Marg),10897
U02851,10898,28.640100,77.234817,LNJP Hospital,10898
U02779,10899,28.641133,77.229676,Zakir Husain College,10899
U02738,10900,28.642100,77.227850,JLN Marg,10900
U02706,10901,28.640867,77.225733,Vivekanand Marg / Minto Road,10901
DC4960,10902,28.697794,77.027894,Rani Khera Depot Crossing,10902
U99813,10903,28.704236,77.027661,Rani Khera Village,10903
U99789,10904,28.709239,77.027741,Rani Khera School / Bhagya Vihar,10904
U99809,10905,28.712817,77.027833,Mubarak Pur Crossing,10905
U00401,10906,28.731617,77.032350,Karala Crossing,10906
U00426,10907,28.731583,77.036983,Karala Village,10907
U99700,10908,28.730800,77.039800,Karala School,10908
U00466,10909,28.728800,77.045600,Rama Vihar,10909
U00482,10910,28.727633,77.048950,Sukhbeer Nagar,10910
U00516,10911,28.726567,77.053367,Karala Patshala,10911
U99608,10912,28.724983,77.058433,Rajeev Nagar,10912
U99614,10913,28.721201,77.065981,Begum Pur (Kanjhawala Road),10913
U00621,10914,28.718800,77.069767,Rohini Sec-21,10914
U00657,10915,28.715887,77.074077,Rohini Sec 20/21 More,10915
U00683,10916,28.714336,77.077075,Pooth Kalan,10916
DC3748,10917,28.712467,77.080633,Brahm shakti hospital,10917
U00763,10918,28.706667,77.084217,Krishna Vihar,10918
DC3749,10919,28.704150,77.087483,Buddh vihar,10919
U00831,10920,28.702762,77.089612,Mangol Puri Y Block,10920
U00892,10921,28.700117,77.094277,Mangol Pur Khurd,10921
U00931,10922,28.698384,77.097225,Avantika Xing,10922
U00961,10923,28.695671,77.101095,Mangolpur Kalan Village,10923
U01021,10924,28.694414,77.106315,Mangol Pur School (Outer Ring Road),10924
U01039,10925,28.695494,77.108823,Rohini Depot III,10925
U01060,10926,28.696260,77.111428,Puspanjali Enclave,10926
U01093,10927,28.697446,77.115993,Kali Mata Mandir,10927
U01126,10928,28.698786,77.118846,Deepali Chowk,10928
U01188,10929,28.700141,77.124720,Saraswati Vihar C Block,10929
U01248,10930,28.701935,77.128048,Madhuban Chowk Outer Ring Road,10930
U01289,10931,28.708375,77.134799,RU Block Power House,10931
U01331,10932,28.710640,77.136670,Pitampura RU Block,10932
U01354,10933,28.715019,77.138989,Uttri Pitam Pura,10933
U01358,10934,28.716490,77.139320,Pitam Pura BV Block,10934
U01372,10935,28.721550,77.140383,Haidarpur Water Works,10935
U99995,10936,28.725150,77.142290,PS Badli,10936
DC5131,10937,28.727265,77.143241,Jail Road Rohini Sec 18,10937
DC5129,10938,28.731937,77.140125,Badli Village,10938
DC5127,10939,28.735794,77.137389,Rohini Sec 18 Block,10939
DC5125,10940,28.738840,77.135808,Rohini Sec 18,10940
U02000,10941,28.526517,77.186050,Qutub Minar,10941
U02048,10942,28.528300,77.189700,T B Hospital,10942
U02090,10943,28.529833,77.192117,DDA Flats Lado Sarai,10943
DC5148,10944,28.532964,77.195504,PTS,10944
DC5149,10945,28.535351,77.196849,MMTC / Adhchini Village,10945
DC5150,10946,28.537823,77.198070,Adhchini Village,10946
DC5151,10947,28.541141,77.199500,Mothers International School,10947
DC5152,10948,28.543571,77.200710,IIT Gate,10948
U02253,10949,28.545850,77.201967,IIT Gate (Aurobindo Marg),10949
U02281,10950,28.549200,77.203400,Padmani Enclave,10950
U02315,10951,28.553000,77.204900,Hauz Khas,10951
U02357,10952,28.558583,77.206733,Green Park,10952
U02377,10953,28.562600,77.207400,Yusuf Sarai,10953
U02379,10954,28.567250,77.207733,Safdurjung Hospital / AIIMS,10954
U02416,10955,28.575667,77.209735,Kidwai Nagar,10955
U02471,10956,28.584411,77.212295,SJ Airport,10956
U02476,10957,28.588591,77.212721,S J Madrasa,10957
U02502,10958,28.593162,77.214330,Prithvi Raj Road,10958
U02553,10959,28.597353,77.218190,Prithvi Raj Road Crossing,10959
U02554,10960,28.602055,77.217749,Claridges Hotel,10960
U02559,10961,28.611677,77.218376,National Museum,10961
U02563,10962,28.614678,77.218542,National Archives,10962
U02576,10963,28.617942,77.218662,Windsor Place,10963
DC5153,10964,28.623775,77.219113,Western Court,10964
U02584,10965,28.628530,77.219448,Indian Oil Bhawan,10965
U02654,10966,28.638674,77.223986,Shivaji Park,10966
U02697,10967,28.641550,77.226150,Vivekanand Marg / Minto Road,10967
U02712,10968,28.643042,77.226021,PS Kamla Market,10968
U02703,10969,28.644083,77.224050,Ajmeri Gate / Kamla Market,10969
U01315,10970,28.667414,77.135796,Punjabi Bagh Terminal,10970
U01261,10971,28.663553,77.131207,Punjabi Bagh Club,10971
U01233,10972,28.658396,77.128719,ESI Hospital,10972
U01196,10973,28.654765,77.125441,Rajdhani College / Raja Garden,10973
U01211,10974,28.645609,77.127065,Rajouri Garden Market,10974
U01257,10975,28.638603,77.129843,Mayapuri Chowk (Ring Road),10975
U01308,10976,28.627517,77.134183,Naraina Vihar,10976
U01325,10977,28.618591,77.136612,Naraina Village,10977
NS0253,10978,28.612925,77.137272,COD Ring Road,10978
U01373,10979,28.607394,77.141632,Barar Square,10979
U99892A,10980,28.605367,77.147433,Garrison Engg.,10980
U99893A,10981,28.604150,77.155333,RR Line,10981
U01628,10982,28.599544,77.162493,Dhaula Kuan (Ring Road),10982
DC0013,10983,28.588732,77.170023,Satya Niketan,10983
U01778,10984,28.585103,77.172442,Gurudwara Moti Bagh,10984
U01805,10985,28.581943,77.174262,South Moti Bagh (Ring Road),10985
U01817,10986,28.577432,77.173731,South Moti Bagh,10986
U01777,10987,28.575756,77.172446,R. K. Puram Sec-12,10987
U01797,10988,28.573643,77.173644,Sangam Cinema,10988
DC3668,10989,28.570222,77.173110,RK Puram Sec-10,10989
U01832,10990,28.566602,77.176331,Mohan Singh Market,10990
U01848,10991,28.564697,77.178246,R K Puram Sec-1 2,10991
U01852,10992,28.563268,77.178557,RK Puram Sec 1,10992
U01835,10993,28.561227,77.176315,R K Puram Nab,10993
U01800,10994,28.558583,77.173811,Munirka Village (T),10994
U01792,10995,28.556991,77.174527,Munirka Family Planning,10995
U01847,10996,28.555501,77.176660,Munirka DDA Flats,10996
U01900,10997,28.552791,77.180880,ISTM,10997
U01980,10998,28.550003,77.185541,IIT Hostel,10998
U02043,10999,28.548571,77.189100,Jia Sarai,10999
U02151,11000,28.545957,77.196984,IIT Gate,11000
U02798PB,11001,28.528153,77.231354,Pushpa Bhawan,11001
DC0134,11002,28.528442,77.255736,DDA Flats Kalkaji,11002
U03132,11003,28.527958,77.257446,DDA Flats Kalka Ji,11003
U03145,11004,28.530729,77.258493,DDA Market kalka Ji,11004
U03150,11005,28.531872,77.258961,DDA Flats Kalka Ji,11005
U03154E,11006,28.533575,77.259665,Govindpuri Ext Gali No 16,11006
U03155,11007,28.534824,77.260130,Rampuri Gali No 13,11007
U03163,11008,28.537641,77.261185,Govindpuri Gali No 5,11008
U03164,11009,28.538625,77.261545,Ram Puri / Govind Puri,11009
U03166,11010,28.539533,77.261894,Govind Puri,11010
U03182,11011,28.545117,77.263917,Govind Puri Metro Station,11011
U03173,11012,28.547767,77.262833,Kalkaji Mandir (MaaAnandmayeeMarg),11012
U03180,11013,28.551166,77.263849,Kalkaji Mandir,11013
U03183,11014,28.552086,77.264157,NSIC,11014
U03195,11015,28.555533,77.265167,Laghu Udyog Sansthan(ModiMill),11015
U03159,11016,28.560733,77.260617,SNPD,11016
U03141,11017,28.561933,77.258033,East of Kailash C-Block,11017
U03106,11018,28.561917,77.255567,East of Kailash B-Block,11018
U03046,11019,28.562100,77.251200,Garhi Gaon,11019
U03041LN,11020,28.564300,77.250100,Lajpat Nagar Crossing,11020
U03062,11021,28.567384,77.252931,PG DAV College / Sri Niwaspuri,11021
U03074,11022,28.569103,77.253865,Nehru Nagar,11022
U03134,11023,28.573367,77.257533,Ashram (Hari Nagar),11023
U02877,11024,28.601413,77.237880,Golf Club / Sunder Nagar,11024
U99849,11025,28.605713,77.237097,Kaka Nagar,11025
DC4456,11026,28.558043,76.974025,Pandwala Crossing,11026
DC4446,11027,28.543431,76.970745,Daulat Pur Crossing,11027
DC4774,11028,28.522000,76.966004,Jhatikra Village,11028
U00987,11029,28.623900,77.101700,Hari Nagar Depot,11029
U01026,11030,28.625100,77.106867,DA Block Hari Nagar,11030
U01056,11031,28.625200,77.110800,Hari Nagar Shaheed Pawan Sahni Chowk,11031
U01053,11032,28.628000,77.110700,DDU Hospital,11032
U01063,11033,28.631450,77.111967,Beriwala Bagh,11033
U01082,11034,28.631000,77.114900,Swarg Ashram,11034
U01122,11035,28.630900,77.119600,LIG Flats,11035
DC3909,11036,28.630683,77.124267,Hari Nagar (Mohan Mandir) Mayapuri,11036
U01524,11037,28.650133,77.153350,Pandav Nagar,11037
U99983A,11038,28.643211,77.182029,Telephone Exchange Karol Bagh,11038
U02310,11039,28.641650,77.204717,Panchkuian Road Banwari Lal Hospital,11039
U02306,11040,28.639967,77.204483,Balmiki Mandir Marg,11040
U02276,11041,28.637432,77.202928,PS Mandir Marg,11041
U03023,11042,28.620212,77.248532,Indraprastha Depot,11042
U03015,11043,28.624567,77.247083,IP Power House (ITO Ring Road),11043
U03048,11044,28.628300,77.251400,Delhi Secretariat,11044
U03157,11045,28.628317,77.260650,Rainy Well,11045
U03293,11046,28.629700,77.277067,Laxmi Nagar / Shakarpur Crossing,11046
U03317,11047,28.627433,77.279283,Shakarpur School Block,11047
U03379,11048,28.621017,77.285233,Ganesh Nagar,11048
U03393,11049,28.619100,77.286333,Mother Dairy,11049
U03407,11050,28.616400,77.288100,Patparganj,11050
U03431,11051,28.614700,77.290300,P S Pandav Nagar,11051
U03464,11052,28.613600,77.294100,Shashi Garden Xing,11052
U03474,11053,28.613300,77.295600,Pocket-5 Mayur Vihar Ph-1,11053
U03498,11054,28.613000,77.297700,ITI Khichiripur,11054
U03539,11055,28.613200,77.302000,Kotla Village,11055
U03604,11056,28.612817,77.306183,Trilokpuri 13 Block,11056
U03637,11057,28.612983,77.312500,Chand Cinema,11057
U03674,11058,28.613567,77.316317,Super Bazar,11058
U03706,11059,28.614764,77.318894,Kalyan Puri Crossing (Chand Cinema Road),11059
U03745,11060,28.613051,77.322989,Kondali Old,11060
U03711,11061,28.608750,77.320050,Dallu Pura,11061
U03734,11062,28.605317,77.322683,Fire Station,11062
U03766,11063,28.601800,77.327350,Mayur Vihar Phase 3 Crossing,11063
U03780,11064,28.602967,77.329133,New Kondali A1 Crossing,11064
U03802,11065,28.606133,77.333967,Bharti Public School,11065
U03809,11066,28.608717,77.337150,Mayur Vihar Phase III A1 Block,11066
U03822,11067,28.611833,77.339833,CRPF Camp,11067
DC3942,11068,28.618268,77.335849,Mayur Vihar Phase III (T) Paper Market,11068
DC5453,11069,28.786600,77.059030,Ganga Toli Mandir Bawana,11069
